sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
1774,584,875,839,1117,1914,2147,1917,2190,1405,963, galaxy
1775,502,836,742,1047,1974,2095,2117,2152,1365,943, galaxy
1776,633,1002,972,1350,1853,1961,2171,2008,1653,1343, galaxy
1777,415,758,512,1128,2117,2293,2480,2340,1477,989, galaxy
1778,413,709,503,1022,2268,2521,2637,2626,1376,869, galaxy
1779,451,747,497,1289,2012,2179,2444,2181,1763,1388, galaxy
1780,565,879,766,1176,2140,2327,2386,2376,1650,1144, galaxy
1781,575,813,750,1106,2064,2170,2115,2210,1465,1015, galaxy
1782,426,768,561,1106,2064,2170,2466,2210,1465,1015, galaxy
1783,451,747,497,1289,2012,2179,2444,2181,1763,1388, galaxy
1784,404,693,512,1022,2268,2521,2740,2626,1376,869, galaxy
1785,575,813,750,1106,2064,2170,2115,2210,1465,1015, galaxy
1786,391,702,412,1022,2268,2521,2827,2626,1376,869, galaxy
1787,437,720,490,1094,2169,2393,2684,2426,1408,951, galaxy
1788,425,730,434,941,2310,2592,2633,2534,1286,790, galaxy
1789,435,731,492,1033,2297,2596,2586,2504,1342,805, galaxy
1790,415,758,512,1128,2117,2293,2480,2340,1477,989, galaxy
1791,430,747,493,1047,1974,2095,2574,2152,1365,943, galaxy
1792,425,730,434,941,2310,2592,2633,2534,1286,790, galaxy
1793,574,875,851,1333,2001,2179,1856,2196,1770,1460, galaxy
1794,413,709,503,1022,2268,2521,2637,2626,1376,869, galaxy
1795,436,712,454,941,2310,2592,2647,2534,1286,790, galaxy
1796,425,730,434,941,2310,2592,2633,2534,1286,790, galaxy
1797,436,712,454,941,2310,2592,2647,2534,1286,790, galaxy
1798,435,731,492,1033,2297,2596,2586,2504,1342,805, galaxy
1799,425,730,434,941,2310,2592,2633,2534,1286,790, galaxy
1800,435,767,603,1094,2169,2393,2530,2426,1408,951, galaxy
1801,415,758,512,1128,2117,2293,2480,2340,1477,989, galaxy
1802,819,1032,796,1163,2642,3108,3274,3200,1375,745, galaxy
1803,882,1054,825,1183,2640,3095,3328,3137,1402,797, galaxy
1804,865,1028,808,1191,2761,3304,3428,3323,1445,786, galaxy
1805,872,1036,791,1195,2691,3191,3328,3239,1419,776, galaxy
1806,854,1064,833,1245,2538,2972,3140,3049,1521,916, galaxy
1807,846,1036,847,1171,2714,3255,3350,3279,1388,762, galaxy
1808,869,1046,821,1171,2714,3255,3470,3279,1388,762, galaxy
1809,871,1038,846,1189,2675,3111,3154,3240,1404,753, galaxy
1810,861,1042,815,1312,2628,3101,3394,3119,1601,1049, galaxy
1811,800,1038,803,1193,2703,3164,3332,3224,1365,718, galaxy
1812,872,1036,791,1195,2691,3191,3328,3239,1419,776, galaxy
1813,890,1088,847,1369,2636,3049,3428,3125,1678,1087, galaxy
1814,803,1032,786,1191,2761,3304,3588,3323,1445,786, galaxy
1815,866,1086,850,1335,2614,2988,3260,3088,1692,1165, galaxy
1816,883,1054,874,1369,2636,3049,3328,3125,1678,1087, galaxy
1817,822,1054,790,1191,2761,3304,3594,3323,1445,786, galaxy
1818,841,1048,821,1183,2640,3095,3460,3137,1402,797, galaxy
1819,803,1032,786,1191,2761,3304,3588,3323,1445,786, galaxy
1820,836,1028,787,1195,2691,3191,3334,3239,1419,776, galaxy
1821,983,1164,1062,1369,2636,3049,3198,3125,1678,1087, galaxy
1822,889,1102,982,1245,2538,2972,3100,3049,1521,916, galaxy
1823,846,1036,847,1171,2714,3255,3350,3279,1388,762, galaxy
1824,869,1046,821,1171,2714,3255,3470,3279,1388,762, galaxy
1825,842,1018,783,1171,2714,3255,3488,3279,1388,762, galaxy
1826,848,1040,802,1191,2761,3304,3442,3323,1445,786, galaxy
1827,854,1064,833,1245,2538,2972,3140,3049,1521,916, galaxy
1828,848,1020,792,1195,2691,3191,3230,3239,1419,776, galaxy
1829,831,1028,783,1171,2714,3255,3394,3279,1388,762, galaxy
1830,860,1034,832,1222,2681,3072,3188,3076,1472,819, galaxy
1831,803,1032,786,1191,2761,3304,3588,3323,1445,786, galaxy
1832,861,1046,847,1245,2538,2972,3396,3049,1521,916, galaxy
1833,898,1048,858,1222,2681,3072,3194,3076,1472,819, galaxy
1834,883,1054,874,1369,2636,3049,3328,3125,1678,1087, galaxy
1835,882,1054,825,1183,2640,3095,3328,3137,1402,797, galaxy
1836,883,1054,874,1369,2636,3049,3328,3125,1678,1087, galaxy
1837,861,1046,847,1245,2538,2972,3396,3049,1521,916, galaxy
1838,831,1028,783,1171,2714,3255,3394,3279,1388,762, galaxy
1839,831,1028,783,1171,2714,3255,3394,3279,1388,762, galaxy
1840,861,1048,837,1189,2675,3111,3454,3240,1404,753, galaxy
1841,839,1032,786,1164,2795,3320,3538,3427,1422,756, galaxy
1842,831,1028,783,1171,2714,3255,3394,3279,1388,762, galaxy
1843,872,1036,791,1195,2691,3191,3328,3239,1419,776, galaxy
1844,838,1050,814,1164,2795,3320,3452,3427,1422,756, galaxy
1845,848,1040,802,1191,2761,3304,3442,3323,1445,786, galaxy
1846,869,1046,821,1171,2714,3255,3470,3279,1388,762, galaxy
1847,848,1040,802,1191,2761,3304,3442,3323,1445,786, galaxy
1848,842,1018,783,1171,2714,3255,3488,3279,1388,762, galaxy
1849,845,1044,774,1164,2795,3320,3528,3427,1422,756, galaxy
1850,844,1038,824,1312,2628,3101,3400,3119,1601,1049, galaxy
1851,864,1036,852,1189,2675,3111,3206,3240,1404,753, galaxy
1852,869,1046,821,1171,2714,3255,3470,3279,1388,762, galaxy
1853,841,1048,821,1183,2640,3095,3460,3137,1402,797, galaxy
1854,890,1088,847,1369,2636,3049,3428,3125,1678,1087, galaxy
1855,828,1046,852,1183,2640,3095,3072,3137,1402,797, galaxy
1856,836,1028,787,1195,2691,3191,3334,3239,1419,776, galaxy
1857,883,1054,874,1369,2636,3049,3328,3125,1678,1087, galaxy
1858,822,1054,790,1191,2761,3304,3594,3323,1445,786, galaxy
1859,933,1194,1078,1369,2636,3049,3150,3125,1678,1087, galaxy
1860,844,1038,824,1312,2628,3101,3400,3119,1601,1049, galaxy
1861,861,1042,815,1312,2628,3101,3394,3119,1601,1049, galaxy
1862,839,1032,786,1164,2795,3320,3538,3427,1422,756, galaxy
1863,844,1038,824,1312,2628,3101,3400,3119,1601,1049, galaxy
1864,846,1066,850,1193,2703,3164,3306,3224,1365,718, galaxy
1865,846,1036,847,1171,2714,3255,3350,3279,1388,762, galaxy
1866,898,1048,858,1222,2681,3072,3194,3076,1472,819, galaxy
1867,861,1046,847,1245,2538,2972,3396,3049,1521,916, galaxy
1868,865,1028,808,1191,2761,3304,3428,3323,1445,786, galaxy
1869,890,1088,847,1369,2636,3049,3428,3125,1678,1087, galaxy
1870,881,1120,976,1312,2628,3101,3188,3119,1601,1049, galaxy
1871,836,1028,787,1195,2691,3191,3334,3239,1419,776, galaxy
1872,872,1036,791,1195,2691,3191,3328,3239,1419,776, galaxy
1873,890,1088,847,1369,2636,3049,3428,3125,1678,1087, galaxy
1874,848,1040,802,1191,2761,3304,3442,3323,1445,786, galaxy
1875,836,1028,787,1195,2691,3191,3334,3239,1419,776, galaxy
1876,803,1032,786,1191,2761,3304,3588,3323,1445,786, galaxy
1877,841,1048,821,1183,2640,3095,3460,3137,1402,797, galaxy
1878,838,1050,814,1164,2795,3320,3452,3427,1422,756, galaxy
1879,861,1048,837,1189,2675,3111,3454,3240,1404,753, galaxy
1880,861,1046,847,1245,2538,2972,3396,3049,1521,916, galaxy
1881,842,1018,783,1171,2714,3255,3488,3279,1388,762, galaxy
1882,838,1050,814,1164,2795,3320,3452,3427,1422,756, galaxy
1883,866,1086,850,1335,2614,2988,3260,3088,1692,1165, galaxy
1884,865,1028,808,1191,2761,3304,3428,3323,1445,786, galaxy
1885,845,1044,774,1164,2795,3320,3528,3427,1422,756, galaxy
1886,838,1050,814,1164,2795,3320,3452,3427,1422,756, galaxy
1887,845,1044,774,1164,2795,3320,3528,3427,1422,756, galaxy
1888,861,1048,837,1189,2675,3111,3454,3240,1404,753, galaxy
1889,838,1050,814,1164,2795,3320,3452,3427,1422,756, galaxy
1890,882,1054,825,1183,2640,3095,3328,3137,1402,797, galaxy
1891,861,1046,847,1245,2538,2972,3396,3049,1521,916, galaxy
1892,367,541,368,736,2646,3626,4002,3801,1249,657, galaxy
1893,402,604,445,760,2498,3249,3318,3496,1274,684, galaxy
1894,423,619,457,757,2539,3424,3585,3455,1241,667, galaxy
1895,392,596,444,757,2637,3590,3562,3735,1269,656, galaxy
1896,427,638,500,879,2379,3122,3522,3164,1372,844, galaxy
1897,390,624,454,703,2680,3665,3934,3820,1231,598, galaxy
1898,430,616,480,703,2680,3665,3686,3820,1231,598, galaxy
1899,437,619,494,723,2476,3318,3450,3422,1247,657, galaxy
1900,410,584,463,962,2372,3039,3444,3192,1510,1016, galaxy
1901,375,563,394,729,2722,3762,4072,3924,1267,659, galaxy
1902,392,596,444,757,2637,3590,3562,3735,1269,656, galaxy
1903,403,626,464,965,2538,3289,3598,3381,1617,1116, galaxy
1904,367,570,417,757,2539,3424,3536,3455,1241,667, galaxy
1905,378,561,419,934,2568,3457,3969,3445,1601,1134, galaxy
1906,398,586,436,965,2538,3289,3864,3381,1617,1116, galaxy
1907,404,595,403,757,2539,3424,3614,3455,1241,667, galaxy
1908,399,569,410,760,2498,3249,3233,3496,1274,684, galaxy
1909,367,570,417,757,2539,3424,3536,3455,1241,667, galaxy
1910,368,574,382,757,2637,3590,3957,3735,1269,656, galaxy
1911,542,771,777,965,2538,3289,3212,3381,1617,1116, galaxy
1912,527,750,681,879,2379,3122,3090,3164,1372,844, galaxy
1913,390,624,454,703,2680,3665,3934,3820,1231,598, galaxy
1914,430,616,480,703,2680,3665,3686,3820,1231,598, galaxy
1915,402,604,442,703,2680,3665,3694,3820,1231,598, galaxy
1916,400,605,436,757,2539,3424,3614,3455,1241,667, galaxy
1917,427,638,500,879,2379,3122,3522,3164,1372,844, galaxy
1918,387,572,422,757,2637,3590,3790,3735,1269,656, galaxy
1919,384,581,413,703,2680,3665,3939,3820,1231,598, galaxy
1920,402,593,448,763,2765,3854,3894,3919,1441,722, galaxy
1921,367,570,417,757,2539,3424,3536,3455,1241,667, galaxy
1922,415,614,487,879,2379,3122,3289,3164,1372,844, galaxy
1923,402,604,445,763,2765,3854,4005,3919,1441,722, galaxy
1924,398,586,436,965,2538,3289,3864,3381,1617,1116, galaxy
1925,402,604,445,760,2498,3249,3318,3496,1274,684, galaxy
1926,398,586,436,965,2538,3289,3864,3381,1617,1116, galaxy
1927,415,614,487,879,2379,3122,3289,3164,1372,844, galaxy
1928,384,581,413,703,2680,3665,3939,3820,1231,598, galaxy
1929,384,581,413,703,2680,3665,3939,3820,1231,598, galaxy
1930,410,603,448,723,2476,3318,3296,3422,1247,657, galaxy
1931,363,604,402,708,2521,3378,3526,3415,1161,615, galaxy
1932,384,581,413,703,2680,3665,3939,3820,1231,598, galaxy
1933,392,596,444,757,2637,3590,3562,3735,1269,656, galaxy
1934,412,595,402,708,2521,3378,3416,3415,1161,615, galaxy
1935,400,605,436,757,2539,3424,3614,3455,1241,667, galaxy
1936,430,616,480,703,2680,3665,3686,3820,1231,598, galaxy
1937,400,605,436,757,2539,3424,3614,3455,1241,667, galaxy
1938,402,604,442,703,2680,3665,3694,3820,1231,598, galaxy
1939,417,609,426,708,2521,3378,3597,3415,1161,615, galaxy
1940,398,586,448,962,2372,3039,3480,3192,1510,1016, galaxy
1941,464,603,444,723,2476,3318,3396,3422,1247,657, galaxy
1942,430,616,480,703,2680,3665,3686,3820,1231,598, galaxy
1943,399,569,410,760,2498,3249,3233,3496,1274,684, galaxy
1944,403,626,464,965,2538,3289,3598,3381,1617,1116, galaxy
1945,419,584,465,760,2498,3249,3400,3496,1274,684, galaxy
1946,368,574,382,757,2637,3590,3957,3735,1269,656, galaxy
1947,398,586,436,965,2538,3289,3864,3381,1617,1116, galaxy
1948,404,595,403,757,2539,3424,3614,3455,1241,667, galaxy
1949,599,777,767,965,2538,3289,3369,3381,1617,1116, galaxy
1950,398,586,448,962,2372,3039,3480,3192,1510,1016, galaxy
1951,410,584,463,962,2372,3039,3444,3192,1510,1016, galaxy
1952,363,604,402,708,2521,3378,3526,3415,1161,615, galaxy
1953,398,586,448,962,2372,3039,3480,3192,1510,1016, galaxy
1954,381,585,400,729,2722,3762,4033,3924,1267,659, galaxy
1955,390,624,454,703,2680,3665,3934,3820,1231,598, galaxy
1956,402,604,445,763,2765,3854,4005,3919,1441,722, galaxy
1957,415,614,487,879,2379,3122,3289,3164,1372,844, galaxy
1958,423,619,457,757,2539,3424,3585,3455,1241,667, galaxy
1959,403,626,464,965,2538,3289,3598,3381,1617,1116, galaxy
1960,518,719,670,962,2372,3039,3174,3192,1510,1016, galaxy
1961,368,574,382,757,2637,3590,3957,3735,1269,656, galaxy
1962,392,596,444,757,2637,3590,3562,3735,1269,656, galaxy
1963,403,626,464,965,2538,3289,3598,3381,1617,1116, galaxy
1964,400,605,436,757,2539,3424,3614,3455,1241,667, galaxy
1965,368,574,382,757,2637,3590,3957,3735,1269,656, galaxy
1966,367,570,417,757,2539,3424,3536,3455,1241,667, galaxy
1967,399,569,410,760,2498,3249,3233,3496,1274,684, galaxy
1968,412,595,402,708,2521,3378,3416,3415,1161,615, galaxy
1969,410,603,448,723,2476,3318,3296,3422,1247,657, galaxy
1970,415,614,487,879,2379,3122,3289,3164,1372,844, galaxy
1971,402,604,442,703,2680,3665,3694,3820,1231,598, galaxy
1972,412,595,402,708,2521,3378,3416,3415,1161,615, galaxy
1973,378,561,419,934,2568,3457,3969,3445,1601,1134, galaxy
1974,423,619,457,757,2539,3424,3585,3455,1241,667, galaxy
1975,417,609,426,708,2521,3378,3597,3415,1161,615, galaxy
1976,412,595,402,708,2521,3378,3416,3415,1161,615, galaxy
1977,417,609,426,708,2521,3378,3597,3415,1161,615, galaxy
1978,410,603,448,723,2476,3318,3296,3422,1247,657, galaxy
1979,412,595,402,708,2521,3378,3416,3415,1161,615, galaxy
1980,402,604,445,760,2498,3249,3318,3496,1274,684, galaxy
1981,415,614,487,879,2379,3122,3289,3164,1372,844, galaxy
1982,700,940,866,1273,2299,2667,3046,2895,1622,1103, galaxy
1983,673,912,937,1233,1978,2250,2286,2407,1597,1107, galaxy
1984,689,905,897,1206,1989,2338,2420,2529,1557,1058, galaxy
1985,689,934,883,1247,2244,2632,2458,2767,1624,1064, galaxy
1986,706,935,929,1377,2024,2266,2244,2411,1832,1354, galaxy
1987,689,959,925,1250,2227,2586,2824,2755,1640,1098, galaxy
1988,687,946,948,1250,2227,2586,2468,2755,1640,1098, galaxy
1989,683,933,899,1253,1950,2227,2254,2328,1603,1117, galaxy
1990,711,940,941,1554,2117,2358,2208,2474,2002,1539, galaxy
1991,694,948,864,1278,2374,2870,3040,2999,1690,1121, galaxy
1992,689,934,883,1247,2244,2632,2458,2767,1624,1064, galaxy
1993,747,963,1056,1596,2313,2596,2398,2710,2122,1696, galaxy
1994,659,906,894,1206,1989,2338,2292,2529,1557,1058, galaxy
1995,730,963,941,1556,2473,2877,3028,2924,2182,1768, galaxy
1996,742,984,960,1596,2313,2596,2788,2710,2122,1696, galaxy
1997,673,915,883,1206,1989,2338,2416,2529,1557,1058, galaxy
1998,666,928,912,1233,1978,2250,2242,2407,1597,1107, galaxy
1999,659,906,894,1206,1989,2338,2292,2529,1557,1058, galaxy
2000,689,947,870,1247,2244,2632,2846,2767,1624,1064, galaxy
2001,1015,1284,1458,1596,2313,2596,2486,2710,2122,1696, galaxy
2002,886,1122,1262,1377,2024,2266,2392,2411,1832,1354, galaxy
2003,689,959,925,1250,2227,2586,2824,2755,1640,1098, galaxy
2004,687,946,948,1250,2227,2586,2468,2755,1640,1098, galaxy
2005,653,912,899,1250,2227,2586,2444,2755,1640,1098, galaxy
2006,678,938,916,1206,1989,2338,2386,2529,1557,1058, galaxy
2007,706,935,929,1377,2024,2266,2244,2411,1832,1354, galaxy
2008,673,951,881,1247,2244,2632,2846,2767,1624,1064, galaxy
2009,698,952,879,1250,2227,2586,2856,2755,1640,1098, galaxy
2010,683,926,855,1159,2169,2507,2570,2686,1596,1069, galaxy
2011,659,906,894,1206,1989,2338,2292,2529,1557,1058, galaxy
2012,718,939,988,1377,2024,2266,2236,2411,1832,1354, galaxy
2013,669,896,878,1159,2169,2507,2534,2686,1596,1069, galaxy
2014,742,984,960,1596,2313,2596,2788,2710,2122,1696, galaxy
2015,673,912,937,1233,1978,2250,2286,2407,1597,1107, galaxy
2016,742,984,960,1596,2313,2596,2788,2710,2122,1696, galaxy
2017,718,939,988,1377,2024,2266,2236,2411,1832,1354, galaxy
2018,698,952,879,1250,2227,2586,2856,2755,1640,1098, galaxy
2019,698,952,879,1250,2227,2586,2856,2755,1640,1098, galaxy
2020,683,943,948,1253,1950,2227,2268,2328,1603,1117, galaxy
2021,683,903,910,1230,1957,2260,2328,2395,1583,1091, galaxy
2022,698,952,879,1250,2227,2586,2856,2755,1640,1098, galaxy
2023,689,934,883,1247,2244,2632,2458,2767,1624,1064, galaxy
2024,706,923,931,1230,1957,2260,2278,2395,1583,1091, galaxy
2025,678,938,916,1206,1989,2338,2386,2529,1557,1058, galaxy
2026,687,946,948,1250,2227,2586,2468,2755,1640,1098, galaxy
2027,678,938,916,1206,1989,2338,2386,2529,1557,1058, galaxy
2028,653,912,899,1250,2227,2586,2444,2755,1640,1098, galaxy
2029,688,902,897,1230,1957,2260,2386,2395,1583,1091, galaxy
2030,701,940,993,1554,2117,2358,2304,2474,2002,1539, galaxy
2031,675,903,905,1253,1950,2227,2278,2328,1603,1117, galaxy
2032,687,946,948,1250,2227,2586,2468,2755,1640,1098, galaxy
2033,666,928,912,1233,1978,2250,2242,2407,1597,1107, galaxy
2034,747,963,1056,1596,2313,2596,2398,2710,2122,1696, galaxy
2035,664,904,915,1233,1978,2250,2248,2407,1597,1107, galaxy
2036,689,947,870,1247,2244,2632,2846,2767,1624,1064, galaxy
2037,742,984,960,1596,2313,2596,2788,2710,2122,1696, galaxy
2038,673,915,883,1206,1989,2338,2416,2529,1557,1058, galaxy
2039,974,1256,1450,1596,2313,2596,2722,2710,2122,1696, galaxy
2040,701,940,993,1554,2117,2358,2304,2474,2002,1539, galaxy
2041,711,940,941,1554,2117,2358,2208,2474,2002,1539, galaxy
2042,683,903,910,1230,1957,2260,2328,2395,1583,1091, galaxy
2043,701,940,993,1554,2117,2358,2304,2474,2002,1539, galaxy
2044,705,957,898,1278,2374,2870,3076,2999,1690,1121, galaxy
2045,689,959,925,1250,2227,2586,2824,2755,1640,1098, galaxy
2046,669,896,878,1159,2169,2507,2534,2686,1596,1069, galaxy
2047,718,939,988,1377,2024,2266,2236,2411,1832,1354, galaxy
2048,689,905,897,1206,1989,2338,2420,2529,1557,1058, galaxy
2049,747,963,1056,1596,2313,2596,2398,2710,2122,1696, galaxy
2050,915,1176,1328,1554,2117,2358,2374,2474,2002,1539, galaxy
2051,689,947,870,1247,2244,2632,2846,2767,1624,1064, galaxy
2052,689,934,883,1247,2244,2632,2458,2767,1624,1064, galaxy
2053,747,963,1056,1596,2313,2596,2398,2710,2122,1696, galaxy
2054,678,938,916,1206,1989,2338,2386,2529,1557,1058, galaxy
2055,689,947,870,1247,2244,2632,2846,2767,1624,1064, galaxy
2056,659,906,894,1206,1989,2338,2292,2529,1557,1058, galaxy
2057,666,928,912,1233,1978,2250,2242,2407,1597,1107, galaxy
2058,706,923,931,1230,1957,2260,2278,2395,1583,1091, galaxy
2059,683,943,948,1253,1950,2227,2268,2328,1603,1117, galaxy
2060,718,939,988,1377,2024,2266,2236,2411,1832,1354, galaxy
2061,653,912,899,1250,2227,2586,2444,2755,1640,1098, galaxy
2062,706,923,931,1230,1957,2260,2278,2395,1583,1091, galaxy
2063,730,963,941,1556,2473,2877,3028,2924,2182,1768, galaxy
2064,689,905,897,1206,1989,2338,2420,2529,1557,1058, galaxy
2065,688,902,897,1230,1957,2260,2386,2395,1583,1091, galaxy
2066,706,923,931,1230,1957,2260,2278,2395,1583,1091, galaxy
2067,688,902,897,1230,1957,2260,2386,2395,1583,1091, galaxy
2068,683,943,948,1253,1950,2227,2268,2328,1603,1117, galaxy
2069,706,923,931,1230,1957,2260,2278,2395,1583,1091, galaxy
2070,673,912,937,1233,1978,2250,2286,2407,1597,1107, galaxy
2071,718,939,988,1377,2024,2266,2236,2411,1832,1354, galaxy
2072,721,967,850,1182,1844,1963,1830,1934,1351,971, galaxy
2073,735,962,830,1193,1894,2013,2094,2093,1472,1029, galaxy
2074,705,948,780,1151,1910,2090,1972,2104,1387,1004, galaxy
2075,743,951,833,1213,1655,1783,1904,1851,1395,1054, galaxy
2076,697,899,738,1173,1999,2169,2126,2162,1407,954, galaxy
2077,760,960,890,1165,1790,1926,1706,1896,1360,971, galaxy
2078,714,913,738,1165,1790,1926,2092,1896,1360,971, galaxy
2079,680,911,697,1113,2014,2170,2226,2213,1283,831, galaxy
2080,641,910,686,1133,2007,2172,2298,2179,1449,1047, galaxy
2081,725,960,837,1161,1840,1968,1864,1944,1351,927, galaxy
2082,743,951,833,1213,1655,1783,1904,1851,1395,1054, galaxy
2083,714,935,715,1252,1786,1888,2084,1868,1456,1185, galaxy
2084,636,872,619,1151,1910,2090,2402,2104,1387,1004, galaxy
2085,816,996,923,1312,1864,1995,1888,2050,1481,1109, galaxy
2086,792,992,915,1252,1786,1888,1766,1868,1456,1185, galaxy
2087,667,888,655,1151,1910,2090,2264,2104,1387,1004, galaxy
2088,622,870,609,1193,1894,2013,2370,2093,1472,1029, galaxy
2089,636,872,619,1151,1910,2090,2402,2104,1387,1004, galaxy
2090,759,986,910,1213,1655,1783,1682,1851,1395,1054, galaxy
2091,745,930,814,1252,1786,1888,2164,1868,1456,1185, galaxy
2092,676,931,697,1173,1999,2169,2214,2162,1407,954, galaxy
2093,760,960,890,1165,1790,1926,1706,1896,1360,971, galaxy
2094,714,913,738,1165,1790,1926,2092,1896,1360,971, galaxy
2095,699,896,722,1165,1790,1926,2110,1896,1360,971, galaxy
2096,742,922,763,1151,1910,2090,2114,2104,1387,1004, galaxy
2097,697,899,738,1173,1999,2169,2126,2162,1407,954, galaxy
2098,792,996,967,1213,1655,1783,1666,1851,1395,1054, galaxy
2099,743,977,904,1165,1790,1926,1696,1896,1360,971, galaxy
2100,861,1090,1222,1417,1676,1780,1892,1876,1684,1393, galaxy
2101,636,872,619,1151,1910,2090,2402,2104,1387,1004, galaxy
2102,651,938,656,1173,1999,2169,2258,2162,1407,954, galaxy
2103,877,1114,1172,1417,1676,1780,1904,1876,1684,1393, galaxy
2104,792,992,915,1252,1786,1888,1766,1868,1456,1185, galaxy
2105,735,962,830,1193,1894,2013,2094,2093,1472,1029, galaxy
2106,792,992,915,1252,1786,1888,1766,1868,1456,1185, galaxy
2107,651,938,656,1173,1999,2169,2258,2162,1407,954, galaxy
2108,743,977,904,1165,1790,1926,1696,1896,1360,971, galaxy
2109,743,977,904,1165,1790,1926,1696,1896,1360,971, galaxy
2110,660,863,634,1113,2014,2170,2404,2213,1283,831, galaxy
2111,631,875,626,1130,2029,2224,2374,2264,1301,822, galaxy
2112,743,977,904,1165,1790,1926,1696,1896,1360,971, galaxy
2113,743,951,833,1213,1655,1783,1904,1851,1395,1054, galaxy
2114,672,899,667,1130,2029,2224,2270,2264,1301,822, galaxy
2115,742,922,763,1151,1910,2090,2114,2104,1387,1004, galaxy
2116,714,913,738,1165,1790,1926,2092,1896,1360,971, galaxy
