sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class
15521,437,639,423,748,2946,4091,4360,4227,1406,665, Ghazi
15522,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15523,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15524,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15525,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15526,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15527,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15528,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15529,399,616,391,963,2837,3833,4224,3880,1647,998, Ghazi
15530,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
15531,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15532,407,620,404,805,2861,3955,4212,4076,1365,609, Ghazi
15533,414,661,432,833,2904,3921,4026,4106,1386,669, Ghazi
15534,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15535,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15536,444,612,437,993,2867,3822,4324,3940,1707,995, Ghazi
15537,406,627,418,805,2861,3955,3908,4076,1365,609, Ghazi
15538,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15539,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15540,427,622,429,805,2861,3955,4016,4076,1365,609, Ghazi
15541,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15542,444,629,390,993,2867,3822,4252,3940,1707,995, Ghazi
15543,457,625,425,810,2987,4148,4372,4211,1426,651, Ghazi
15544,420,613,423,805,2861,3955,4116,4076,1365,609, Ghazi
15545,421,630,429,833,2904,3921,4052,4106,1386,669, Ghazi
15546,439,611,429,748,2946,4091,4296,4227,1406,665, Ghazi
15547,411,618,410,833,2904,3921,4200,4106,1386,669, Ghazi
15548,442,597,416,810,2987,4148,4408,4211,1426,651, Ghazi
15549,425,611,409,810,2987,4148,4284,4211,1426,651, Ghazi
15550,420,615,415,748,2946,4091,4296,4227,1406,665, Ghazi
15551,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15552,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15553,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15554,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
15555,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15556,963,1464,1514,2226,3134,3337,3458,3592,2557,1833, Ghazi
15557,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15558,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15559,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15560,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15561,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15562,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15563,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15564,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15565,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15566,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
15567,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15568,960,1430,1478,2248,3082,3413,3420,3680,2609,1892, Ghazi
15569,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15570,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15571,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15572,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15573,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15574,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15575,960,1430,1478,2248,3082,3413,3420,3680,2609,1892, Ghazi
15576,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15577,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15578,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15579,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15580,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15581,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15582,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15583,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
15584,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15585,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15586,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15587,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15588,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15589,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15590,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
15591,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15592,1002,1484,1620,2226,3134,3337,3516,3592,2557,1833, Ghazi
15593,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15594,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15595,1002,1484,1620,2226,3134,3337,3516,3592,2557,1833, Ghazi
15596,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15597,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15598,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15599,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15600,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15601,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15602,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15603,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15604,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15605,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15606,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15607,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15608,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15609,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15610,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
15611,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15612,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15613,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15614,960,1430,1478,2248,3082,3413,3420,3680,2609,1892, Ghazi
15615,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15616,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15617,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15618,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15619,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15620,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15621,1002,1484,1620,2226,3134,3337,3516,3592,2557,1833, Ghazi
15622,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15623,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15624,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15625,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15626,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15627,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
15628,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15629,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15630,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15631,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15632,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15633,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15634,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15635,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15636,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15637,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15638,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15639,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15640,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15641,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15642,963,1464,1514,2226,3134,3337,3458,3592,2557,1833, Ghazi
15643,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15644,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15645,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15646,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15647,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15648,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15649,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
15650,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15651,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15652,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15653,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15654,1002,1484,1620,2226,3134,3337,3516,3592,2557,1833, Ghazi
15655,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15656,1002,1484,1620,2226,3134,3337,3516,3592,2557,1833, Ghazi
15657,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15658,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15659,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15660,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15661,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15662,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
15663,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15664,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15665,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15666,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15667,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15668,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15669,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15670,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15671,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15672,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15673,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15674,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15675,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15676,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15677,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15678,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15679,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15680,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15681,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15682,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15683,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15684,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15685,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15686,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15687,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15688,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15689,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15690,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15691,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15692,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15693,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
15694,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15695,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15696,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15697,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15698,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
15699,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15700,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15701,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15702,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15703,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15704,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15705,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15706,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15707,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15708,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15709,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15710,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15711,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15712,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15713,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15714,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15715,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15716,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15717,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15718,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15719,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15720,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15721,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15722,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15723,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15724,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15725,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15726,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15727,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15728,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15729,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15730,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15731,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15732,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15733,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15734,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15735,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15736,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15737,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15738,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15739,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15740,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15741,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15742,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15743,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15744,1002,1484,1620,2226,3134,3337,3516,3592,2557,1833, Ghazi
15745,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15746,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15747,940,1414,1388,2248,3082,3413,3520,3680,2609,1892, Ghazi
15748,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15749,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15750,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15751,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15752,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15753,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15754,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15755,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15756,1012,1556,1534,2430,3347,3618,3982,3857,2472,1616, Ghazi
15757,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15758,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15759,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
15760,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15761,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15762,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15763,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15764,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15765,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15766,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15767,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15768,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15769,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15770,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15771,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15772,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15773,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15774,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15775,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15776,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15777,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
15778,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15779,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15780,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15781,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15782,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15783,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15784,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15785,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15786,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15787,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15788,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15789,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
15790,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15791,963,1464,1514,2226,3134,3337,3458,3592,2557,1833, Ghazi
15792,963,1464,1514,2226,3134,3337,3458,3592,2557,1833, Ghazi
15793,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15794,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15795,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
15796,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15797,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15798,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15799,891,1358,1410,2181,3091,3309,3428,3605,2300,1492, Ghazi
15800,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15801,1030,1482,1674,2248,3082,3413,3432,3680,2609,1892, Ghazi
15802,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15803,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15804,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15805,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15806,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15807,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15808,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15809,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15810,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15811,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15812,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15813,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15814,963,1464,1514,2226,3134,3337,3458,3592,2557,1833, Ghazi
15815,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15816,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15817,949,1422,1414,2361,3367,3581,3740,3874,2408,1559, Ghazi
15818,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15819,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15820,861,1346,1306,2181,3091,3309,3494,3605,2300,1492, Ghazi
15821,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15822,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15823,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15824,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15825,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15826,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15827,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15828,944,1398,1490,2248,3082,3413,3470,3680,2609,1892, Ghazi
15829,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
15830,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15831,866,1324,1322,2059,2938,3324,3212,3586,2231,1431, Ghazi
15832,971,1446,1362,2361,3367,3581,3710,3874,2408,1559, Ghazi
15833,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15834,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15835,827,1320,1316,2226,3134,3337,3598,3592,2557,1833, Ghazi
15836,827,1240,1286,2059,2938,3324,3234,3586,2231,1431, Ghazi
15837,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15838,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15839,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15840,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15841,891,1340,1374,2226,3134,3337,3538,3592,2557,1833, Ghazi
15842,983,1550,1518,2430,3347,3618,3794,3857,2472,1616, Ghazi
15843,918,1358,1430,2059,2938,3324,3404,3586,2231,1431, Ghazi
15844,1003,1570,1528,2361,3367,3581,3848,3874,2408,1559, Ghazi
15845,885,1376,1428,2181,3091,3309,3350,3605,2300,1492, Ghazi
15846,1020,1594,1504,2361,3367,3581,3962,3874,2408,1559, Ghazi
15847,1020,1472,1550,2430,3347,3618,3598,3857,2472,1616, Ghazi
15848,1007,1556,1530,2430,3347,3618,3818,3857,2472,1616, Ghazi
15849,872,1344,1336,2181,3091,3309,3442,3605,2300,1492, Ghazi
15850,861,1338,1344,2059,2938,3324,3442,3586,2231,1431, Ghazi
15851,891,1212,1516,1621,1754,1902,1992,1916,2271,2145, Ghazi
15852,915,1202,1550,1689,1783,1913,1976,1984,2481,2396, Ghazi
